
---------- Begin Simulation Statistics ----------
sim_seconds                                  3.443343                       # Number of seconds simulated
system.cpu.dcache.ReadReq_miss_rate::cpu.data     0.020607                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.020607                       # miss rate for ReadReq accesses
system.cpu.dcache.WriteReq_miss_rate::cpu.data     0.035522                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.035522                       # miss rate for WriteReq accesses
system.cpu.dcache.SoftPFReq_miss_rate::cpu.data     0.154532                       # miss rate for SoftPFReq accesses
system.cpu.dcache.SoftPFReq_miss_rate::total     0.154532                       # miss rate for SoftPFReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::cpu.data     0.068602                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::total     0.068602                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.demand_miss_rate::cpu.data     0.027256                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.027256                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::cpu.data     0.028277                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.028277                       # miss rate for overall accesses
system.cpu.dcache.ReadReq_avg_miss_latency::cpu.data 25481.386634                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 25481.386634                       # average ReadReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::cpu.data 33330.073800                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 33330.073800                       # average WriteReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::cpu.data 21356.703028                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::total 21356.703028                       # average LoadLockedReq miss latency
system.cpu.dcache.demand_avg_miss_latency::cpu.data 30041.311323                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 30041.311323                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::cpu.data 28724.458991                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 28724.458991                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs         8306                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets       566883                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs               278                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets            5504                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    29.877698                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets   102.994731                       # average number of cycles each access was blocked
system.cpu.dcache.writebacks::writebacks        30469                       # number of writebacks
system.cpu.dcache.writebacks::total             30469                       # number of writebacks
system.cpu.dcache.ReadReq_mshr_hits::cpu.data        44617                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total        44617                       # number of ReadReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::cpu.data       109272                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total       109272                       # number of WriteReq MSHR hits
system.cpu.dcache.LoadLockedReq_mshr_hits::cpu.data         2810                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.LoadLockedReq_mshr_hits::total         2810                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.demand_mshr_hits::cpu.data       153889                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total       153889                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::cpu.data       153889                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total       153889                       # number of overall MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::cpu.data        40660                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total        40660                       # number of ReadReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::cpu.data         8966                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total         8966                       # number of WriteReq MSHR misses
system.cpu.dcache.SoftPFReq_mshr_misses::cpu.data         5733                       # number of SoftPFReq MSHR misses
system.cpu.dcache.SoftPFReq_mshr_misses::total         5733                       # number of SoftPFReq MSHR misses
system.cpu.dcache.LoadLockedReq_mshr_misses::cpu.data           96                       # number of LoadLockedReq MSHR misses
system.cpu.dcache.LoadLockedReq_mshr_misses::total           96                       # number of LoadLockedReq MSHR misses
system.cpu.dcache.demand_mshr_misses::cpu.data        49626                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total        49626                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::cpu.data        55359                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total        55359                       # number of overall MSHR misses
system.cpu.dcache.ReadReq_mshr_uncacheable::cpu.data         4534                       # number of ReadReq MSHR uncacheable
system.cpu.dcache.ReadReq_mshr_uncacheable::total         4534                       # number of ReadReq MSHR uncacheable
system.cpu.dcache.WriteReq_mshr_uncacheable::cpu.data         4907                       # number of WriteReq MSHR uncacheable
system.cpu.dcache.WriteReq_mshr_uncacheable::total         4907                       # number of WriteReq MSHR uncacheable
system.cpu.dcache.overall_mshr_uncacheable_misses::cpu.data         9441                       # number of overall MSHR uncacheable misses
system.cpu.dcache.overall_mshr_uncacheable_misses::total         9441                       # number of overall MSHR uncacheable misses
system.cpu.dcache.ReadReq_mshr_miss_latency::cpu.data    679476676                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total    679476676                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::cpu.data    249914849                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total    249914849                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.SoftPFReq_mshr_miss_latency::cpu.data    196889520                       # number of SoftPFReq MSHR miss cycles
system.cpu.dcache.SoftPFReq_mshr_miss_latency::total    196889520                       # number of SoftPFReq MSHR miss cycles
system.cpu.dcache.LoadLockedReq_mshr_miss_latency::cpu.data      1855777                       # number of LoadLockedReq MSHR miss cycles
system.cpu.dcache.LoadLockedReq_mshr_miss_latency::total      1855777                       # number of LoadLockedReq MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::cpu.data    929391525                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total    929391525                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::cpu.data   1126281045                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total   1126281045                       # number of overall MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_uncacheable_latency::cpu.data    548612315                       # number of ReadReq MSHR uncacheable cycles
system.cpu.dcache.ReadReq_mshr_uncacheable_latency::total    548612315                       # number of ReadReq MSHR uncacheable cycles
system.cpu.dcache.overall_mshr_uncacheable_latency::cpu.data    548612315                       # number of overall MSHR uncacheable cycles
system.cpu.dcache.overall_mshr_uncacheable_latency::total    548612315                       # number of overall MSHR uncacheable cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::cpu.data     0.009826                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.009826                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::cpu.data     0.002694                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.002694                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.SoftPFReq_mshr_miss_rate::cpu.data     0.094955                       # mshr miss rate for SoftPFReq accesses
system.cpu.dcache.SoftPFReq_mshr_miss_rate::total     0.094955                       # mshr miss rate for SoftPFReq accesses
system.cpu.dcache.LoadLockedReq_mshr_miss_rate::cpu.data     0.002266                       # mshr miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_mshr_miss_rate::total     0.002266                       # mshr miss rate for LoadLockedReq accesses
system.cpu.dcache.demand_mshr_miss_rate::cpu.data     0.006646                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.006646                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::cpu.data     0.007355                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.007355                       # mshr miss rate for overall accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::cpu.data 16711.182391                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 16711.182391                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::cpu.data 27873.616886                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 27873.616886                       # average WriteReq mshr miss latency
system.cpu.dcache.SoftPFReq_avg_mshr_miss_latency::cpu.data 34343.192046                       # average SoftPFReq mshr miss latency
system.cpu.dcache.SoftPFReq_avg_mshr_miss_latency::total 34343.192046                       # average SoftPFReq mshr miss latency
system.cpu.dcache.LoadLockedReq_avg_mshr_miss_latency::cpu.data 19331.010417                       # average LoadLockedReq mshr miss latency
system.cpu.dcache.LoadLockedReq_avg_mshr_miss_latency::total 19331.010417                       # average LoadLockedReq mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::cpu.data 18727.915306                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 18727.915306                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::cpu.data 20345.039560                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 20345.039560                       # average overall mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_uncacheable_latency::cpu.data 120999.628363                       # average ReadReq mshr uncacheable latency
system.cpu.dcache.ReadReq_avg_mshr_uncacheable_latency::total 120999.628363                       # average ReadReq mshr uncacheable latency
system.cpu.dcache.overall_avg_mshr_uncacheable_latency::cpu.data 58109.555661                       # average overall mshr uncacheable latency
system.cpu.dcache.overall_avg_mshr_uncacheable_latency::total 58109.555661                       # average overall mshr uncacheable latency
system.cpu.icache.tags.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.cpu.icache.tags.replacements            225263                       # number of replacements
system.cpu.icache.tags.tagsinuse           255.998858                       # Cycle average of tags in use
system.cpu.icache.tags.total_refs             3781271                       # Total number of references to valid blocks.
system.cpu.icache.tags.sampled_refs            225519                       # Sample count of references to valid blocks.
system.cpu.icache.tags.avg_refs             16.766973                       # Average number of references to valid blocks.
system.cpu.icache.tags.warmup_cycle      35880571679656                       # Cycle when the warmup percentage was hit.
system.cpu.icache.tags.occ_blocks::cpu.inst   255.998858                       # Average occupied blocks per requestor
system.cpu.icache.tags.occ_percent::cpu.inst     0.999996                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_percent::total     0.999996                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_task_id_blocks::1024          256                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::3           62                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::4          194                       # Occupied blocks per task id
system.cpu.icache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.icache.tags.tag_accesses           8273655                       # Number of tag accesses
system.cpu.icache.tags.data_accesses          8273655                       # Number of data accesses
system.cpu.icache.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.cpu.icache.ReadReq_hits::cpu.inst      3781271                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total         3781271                       # number of ReadReq hits
system.cpu.icache.demand_hits::cpu.inst       3781271                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total          3781271                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::cpu.inst      3781271                       # number of overall hits
system.cpu.icache.overall_hits::total         3781271                       # number of overall hits
system.cpu.icache.ReadReq_misses::cpu.inst       242797                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total        242797                       # number of ReadReq misses
system.cpu.icache.demand_misses::cpu.inst       242797                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total         242797                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::cpu.inst       242797                       # number of overall misses
system.cpu.icache.overall_misses::total        242797                       # number of overall misses
system.cpu.icache.ReadReq_miss_latency::cpu.inst   2723115645                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total   2723115645                       # number of ReadReq miss cycles
system.cpu.icache.demand_miss_latency::cpu.inst   2723115645                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total   2723115645                       # number of demand (read+write) miss cycles
system.cpu.icache.overall_miss_latency::cpu.inst   2723115645                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total   2723115645                       # number of overall miss cycles
system.cpu.icache.ReadReq_accesses::cpu.inst      4024068                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total      4024068                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.demand_accesses::cpu.inst      4024068                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total      4024068                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::cpu.inst      4024068                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total      4024068                       # number of overall (read+write) accesses
system.cpu.icache.ReadReq_miss_rate::cpu.inst     0.060336                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.060336                       # miss rate for ReadReq accesses
system.cpu.icache.demand_miss_rate::cpu.inst     0.060336                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.060336                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::cpu.inst     0.060336                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.060336                       # miss rate for overall accesses
system.cpu.icache.ReadReq_avg_miss_latency::cpu.inst 11215.606638                       # average ReadReq miss latency
system.cpu.icache.ReadReq_avg_miss_latency::total 11215.606638                       # average ReadReq miss latency
system.cpu.icache.demand_avg_miss_latency::cpu.inst 11215.606638                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 11215.606638                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::cpu.inst 11215.606638                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 11215.606638                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs         5847                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs               141                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs    41.468085                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.writebacks::writebacks       225263                       # number of writebacks
system.cpu.icache.writebacks::total            225263                       # number of writebacks
system.cpu.icache.ReadReq_mshr_hits::cpu.inst        17278                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_hits::total        17278                       # number of ReadReq MSHR hits
system.cpu.icache.demand_mshr_hits::cpu.inst        17278                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total        17278                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::cpu.inst        17278                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total        17278                       # number of overall MSHR hits
system.cpu.icache.ReadReq_mshr_misses::cpu.inst       225519                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_misses::total       225519                       # number of ReadReq MSHR misses
system.cpu.icache.demand_mshr_misses::cpu.inst       225519                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total       225519                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::cpu.inst       225519                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total       225519                       # number of overall MSHR misses
system.cpu.icache.ReadReq_mshr_miss_latency::cpu.inst   2322398022                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_latency::total   2322398022                       # number of ReadReq MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::cpu.inst   2322398022                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total   2322398022                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::cpu.inst   2322398022                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total   2322398022                       # number of overall MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_rate::cpu.inst     0.056043                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_mshr_miss_rate::total     0.056043                       # mshr miss rate for ReadReq accesses
system.cpu.icache.demand_mshr_miss_rate::cpu.inst     0.056043                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.056043                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::cpu.inst     0.056043                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.056043                       # mshr miss rate for overall accesses
system.cpu.icache.ReadReq_avg_mshr_miss_latency::cpu.inst 10298.014899                       # average ReadReq mshr miss latency
system.cpu.icache.ReadReq_avg_mshr_miss_latency::total 10298.014899                       # average ReadReq mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::cpu.inst 10298.014899                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 10298.014899                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::cpu.inst 10298.014899                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 10298.014899                       # average overall mshr miss latency
system.iobus.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.iobus.trans_dist::ReadReq                 1387                       # Transaction distribution
system.iobus.trans_dist::ReadResp                1387                       # Transaction distribution
system.iobus.trans_dist::WriteReq                 965                       # Transaction distribution
system.iobus.trans_dist::WriteResp                965                       # Transaction distribution
system.iobus.pkt_count_system.bridge.master::system.realview.uart0.pio         4704                       # Packet count per connected master and slave (bytes)
system.iobus.pkt_count_system.bridge.master::total         4704                       # Packet count per connected master and slave (bytes)
system.iobus.pkt_size_system.bridge.master::system.realview.uart0.pio         4704                       # Cumulative packet size per connected master and slave (bytes)
system.iobus.pkt_size_system.bridge.master::total         4704                       # Cumulative packet size per connected master and slave (bytes)
system.iobus.reqLayer1.occupancy              4650492                       # Layer occupancy (ticks)
system.iobus.reqLayer1.utilization                0.0                       # Layer utilization (%)
system.iobus.respLayer0.occupancy             3739000                       # Layer occupancy (ticks)
system.iobus.respLayer0.utilization               0.0                       # Layer utilization (%)
system.iobus_dma.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.iobus_dma.trans_dist::ReadReq               22                       # Transaction distribution
system.iobus_dma.trans_dist::ReadResp              22                       # Transaction distribution
system.iobus_dma.trans_dist::WriteReq             664                       # Transaction distribution
system.iobus_dma.trans_dist::WriteResp            664                       # Transaction distribution
system.iobus_dma.pkt_count_system.Root_Complex.master_dma::system.iocache.cpu_side         1372                       # Packet count per connected master and slave (bytes)
system.iobus_dma.pkt_size_system.Root_Complex.master_dma::system.iocache.cpu_side        85168                       # Cumulative packet size per connected master and slave (bytes)
system.iobus_dma.reqLayer0.occupancy          5998000                       # Layer occupancy (ticks)
system.iobus_dma.reqLayer0.utilization            0.0                       # Layer utilization (%)
system.iobus_dma.respLayer0.occupancy          708000                       # Layer occupancy (ticks)
system.iobus_dma.respLayer0.utilization           0.0                       # Layer utilization (%)
system.iocache.tags.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.iocache.tags.replacements                  678                       # number of replacements
system.iocache.tags.tagsinuse                4.898997                       # Cycle average of tags in use
system.iocache.tags.total_refs                      0                       # Total number of references to valid blocks.
system.iocache.tags.sampled_refs                  686                       # Sample count of references to valid blocks.
system.iocache.tags.avg_refs                        0                       # Average number of references to valid blocks.
system.iocache.tags.warmup_cycle         37215198480000                       # Cycle when the warmup percentage was hit.
system.iocache.tags.occ_blocks::realview.ide     4.898997                       # Average occupied blocks per requestor
system.iocache.tags.occ_percent::realview.ide     0.612375                       # Average percentage of cache occupancy
system.iocache.tags.occ_percent::total       0.612375                       # Average percentage of cache occupancy
system.iocache.tags.occ_task_id_blocks::1023            8                       # Occupied blocks per task id
system.iocache.tags.age_task_id_blocks_1023::4            8                       # Occupied blocks per task id
system.iocache.tags.occ_task_id_percent::1023            1                       # Percentage of cache occupancy per task id
system.iocache.tags.tag_accesses                 6174                       # Number of tag accesses
system.iocache.tags.data_accesses                6174                       # Number of data accesses
system.iocache.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.iocache.ReadReq_misses::realview.ide           22                       # number of ReadReq misses
system.iocache.ReadReq_misses::total               22                       # number of ReadReq misses
system.iocache.WriteLineReq_misses::realview.ide          664                       # number of WriteLineReq misses
system.iocache.WriteLineReq_misses::total          664                       # number of WriteLineReq misses
system.iocache.demand_misses::realview.ide          686                       # number of demand (read+write) misses
system.iocache.demand_misses::total               686                       # number of demand (read+write) misses
system.iocache.overall_misses::realview.ide          686                       # number of overall misses
system.iocache.overall_misses::total              686                       # number of overall misses
system.iocache.ReadReq_miss_latency::realview.ide      2556000                       # number of ReadReq miss cycles
system.iocache.ReadReq_miss_latency::total      2556000                       # number of ReadReq miss cycles
system.iocache.WriteLineReq_miss_latency::realview.ide     73863000                       # number of WriteLineReq miss cycles
system.iocache.WriteLineReq_miss_latency::total     73863000                       # number of WriteLineReq miss cycles
system.iocache.demand_miss_latency::realview.ide     76419000                       # number of demand (read+write) miss cycles
system.iocache.demand_miss_latency::total     76419000                       # number of demand (read+write) miss cycles
system.iocache.overall_miss_latency::realview.ide     76419000                       # number of overall miss cycles
system.iocache.overall_miss_latency::total     76419000                       # number of overall miss cycles
system.iocache.ReadReq_accesses::realview.ide           22                       # number of ReadReq accesses(hits+misses)
system.iocache.ReadReq_accesses::total             22                       # number of ReadReq accesses(hits+misses)
system.iocache.WriteLineReq_accesses::realview.ide          664                       # number of WriteLineReq accesses(hits+misses)
system.iocache.WriteLineReq_accesses::total          664                       # number of WriteLineReq accesses(hits+misses)
system.iocache.demand_accesses::realview.ide          686                       # number of demand (read+write) accesses
system.iocache.demand_accesses::total             686                       # number of demand (read+write) accesses
system.iocache.overall_accesses::realview.ide          686                       # number of overall (read+write) accesses
system.iocache.overall_accesses::total            686                       # number of overall (read+write) accesses
system.iocache.ReadReq_miss_rate::realview.ide            1                       # miss rate for ReadReq accesses
system.iocache.ReadReq_miss_rate::total             1                       # miss rate for ReadReq accesses
system.iocache.WriteLineReq_miss_rate::realview.ide            1                       # miss rate for WriteLineReq accesses
system.iocache.WriteLineReq_miss_rate::total            1                       # miss rate for WriteLineReq accesses
system.iocache.demand_miss_rate::realview.ide            1                       # miss rate for demand accesses
system.iocache.demand_miss_rate::total              1                       # miss rate for demand accesses
system.iocache.overall_miss_rate::realview.ide            1                       # miss rate for overall accesses
system.iocache.overall_miss_rate::total             1                       # miss rate for overall accesses
system.iocache.ReadReq_avg_miss_latency::realview.ide 116181.818182                       # average ReadReq miss latency
system.iocache.ReadReq_avg_miss_latency::total 116181.818182                       # average ReadReq miss latency
system.iocache.WriteLineReq_avg_miss_latency::realview.ide 111239.457831                       # average WriteLineReq miss latency
system.iocache.WriteLineReq_avg_miss_latency::total 111239.457831                       # average WriteLineReq miss latency
system.iocache.demand_avg_miss_latency::realview.ide 111397.959184                       # average overall miss latency
system.iocache.demand_avg_miss_latency::total 111397.959184                       # average overall miss latency
system.iocache.overall_avg_miss_latency::realview.ide 111397.959184                       # average overall miss latency
system.iocache.overall_avg_miss_latency::total 111397.959184                       # average overall miss latency
system.iocache.blocked_cycles::no_mshrs             0                       # number of cycles access was blocked
system.iocache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.iocache.blocked::no_mshrs                    0                       # number of cycles access was blocked
system.iocache.blocked::no_targets                  0                       # number of cycles access was blocked
system.iocache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.iocache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.iocache.writebacks::writebacks             656                       # number of writebacks
system.iocache.writebacks::total                  656                       # number of writebacks
system.iocache.ReadReq_mshr_misses::realview.ide           22                       # number of ReadReq MSHR misses
system.iocache.ReadReq_mshr_misses::total           22                       # number of ReadReq MSHR misses
system.iocache.WriteLineReq_mshr_misses::realview.ide          664                       # number of WriteLineReq MSHR misses
system.iocache.WriteLineReq_mshr_misses::total          664                       # number of WriteLineReq MSHR misses
system.iocache.demand_mshr_misses::realview.ide          686                       # number of demand (read+write) MSHR misses
system.iocache.demand_mshr_misses::total          686                       # number of demand (read+write) MSHR misses
system.iocache.overall_mshr_misses::realview.ide          686                       # number of overall MSHR misses
system.iocache.overall_mshr_misses::total          686                       # number of overall MSHR misses
system.iocache.ReadReq_mshr_miss_latency::realview.ide      1456000                       # number of ReadReq MSHR miss cycles
system.iocache.ReadReq_mshr_miss_latency::total      1456000                       # number of ReadReq MSHR miss cycles
system.iocache.WriteLineReq_mshr_miss_latency::realview.ide     40662476                       # number of WriteLineReq MSHR miss cycles
system.iocache.WriteLineReq_mshr_miss_latency::total     40662476                       # number of WriteLineReq MSHR miss cycles
system.iocache.demand_mshr_miss_latency::realview.ide     42118476                       # number of demand (read+write) MSHR miss cycles
system.iocache.demand_mshr_miss_latency::total     42118476                       # number of demand (read+write) MSHR miss cycles
system.iocache.overall_mshr_miss_latency::realview.ide     42118476                       # number of overall MSHR miss cycles
system.iocache.overall_mshr_miss_latency::total     42118476                       # number of overall MSHR miss cycles
system.iocache.ReadReq_mshr_miss_rate::realview.ide            1                       # mshr miss rate for ReadReq accesses
system.iocache.ReadReq_mshr_miss_rate::total            1                       # mshr miss rate for ReadReq accesses
system.iocache.WriteLineReq_mshr_miss_rate::realview.ide            1                       # mshr miss rate for WriteLineReq accesses
system.iocache.WriteLineReq_mshr_miss_rate::total            1                       # mshr miss rate for WriteLineReq accesses
system.iocache.demand_mshr_miss_rate::realview.ide            1                       # mshr miss rate for demand accesses
system.iocache.demand_mshr_miss_rate::total            1                       # mshr miss rate for demand accesses
system.iocache.overall_mshr_miss_rate::realview.ide            1                       # mshr miss rate for overall accesses
system.iocache.overall_mshr_miss_rate::total            1                       # mshr miss rate for overall accesses
system.iocache.ReadReq_avg_mshr_miss_latency::realview.ide 66181.818182                       # average ReadReq mshr miss latency
system.iocache.ReadReq_avg_mshr_miss_latency::total 66181.818182                       # average ReadReq mshr miss latency
system.iocache.WriteLineReq_avg_mshr_miss_latency::realview.ide 61238.668675                       # average WriteLineReq mshr miss latency
system.iocache.WriteLineReq_avg_mshr_miss_latency::total 61238.668675                       # average WriteLineReq mshr miss latency
system.iocache.demand_avg_mshr_miss_latency::realview.ide 61397.195335                       # average overall mshr miss latency
system.iocache.demand_avg_mshr_miss_latency::total 61397.195335                       # average overall mshr miss latency
system.iocache.overall_avg_mshr_miss_latency::realview.ide 61397.195335                       # average overall mshr miss latency
system.iocache.overall_avg_mshr_miss_latency::total 61397.195335                       # average overall mshr miss latency
system.l2.tags.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.l2.tags.replacements                      2627                       # number of replacements
system.l2.tags.tagsinuse                  8571.659622                       # Cycle average of tags in use
system.l2.tags.total_refs                      548128                       # Total number of references to valid blocks.
